500 600 400
A,70,269,7
A,71,134,1
A,71,465,6
A,71,576,3
A,72,193,4
A,73,1,4
A,73,328,1
A,74,13,7
A,74,349,9
A,74,476,3
A,74,495,3
A,74,600,4
A,75,265,4
A,75,282,6
A,75,308,1
A,75,545,5
A,76,11,7
A,76,321,1
A,76,332,6
A,76,569,7
A,77,166,5
A,77,358,9
A,77,573,1
A,78,95,1
A,78,241,4
A,78,514,1
A,78,573,3
A,79,193,1
A,79,411,6
A,79,419,5
A,80,275,1
A,80,333,5
A,81,7,7
A,81,391,1
A,82,253,8
A,82,552,6
A,83,360,4
A,83,448,7
A,83,554,3
A,84,154,7
A,84,213,9
A,84,272,8
A,85,33,3
A,85,457,5
A,86,53,4
A,86,105,6
A,86,424,7
A,86,446,9
A,86,564,9
A,87,2,5
A,87,271,1
A,87,424,4
A,88,86,2
A,88,98,5
A,88,393,2
A,88,418,1
A,88,542,9
A,89,389,1
A,89,391,4
A,90,364,3
A,90,368,8
A,91,82,2
A,91,197,1
A,91,362,5
A,91,444,2
A,91,594,1
A,92,352,9
A,92,425,2
A,93,115,1
A,93,377,8
A,95,213,5
A,95,521,6
A,96,203,6
A,97,34,4
A,97,524,1
A,97,552,3
A,97,568,8
A,97,595,5
A,98,186,9
A,99,128,9
A,99,437,5
A,99,586,2
A,100,46,7
A,100,593,9
A,101,487,8
A,102,377,4
A,102,410,7
A,103,292,1
A,104,83,5
A,104,257,2
A,104,439,8
A,105,122,6
A,105,151,6
A,105,181,4
A,106,37,6
A,106,164,5
A,106,233,2
A,107,103,9
A,107,111,9
A,107,161,3
A,107,228,3
A,107,488,1
A,107,565,3
A,108,40,7
A,108,163,6
A,108,180,3
A,108,194,7
A,108,262,4
A,108,321,3
A,108,459,4
A,109,115,2
A,109,124,7
A,109,157,6
A,109,371,1
A,109,456,8
A,109,458,1
A,110,117,6
A,110,155,6
A,110,157,9
A,110,382,5
A,110,514,9
A,110,580,7
A,112,27,8
A,112,340,6
A,112,385,5
A,113,228,5
A,113,237,2
A,113,377,5
A,114,185,1
A,114,422,4
A,114,533,1
A,115,477,9
A,116,127,6
A,116,173,4
A,117,72,7
A,117,153,1
A,117,233,3
A,117,592,6
A,118,41,5
A,118,459,5
A,118,489,5
A,119,43,1
A,119,111,9
A,119,542,3
A,120,250,4
A,120,289,2
A,121,280,8
A,121,464,2
A,122,337,2
A,122,473,4
A,122,530,4
A,122,535,9
A,123,49,9
A,123,126,3
A,123,200,9
A,124,432,8
A,125,5,2
A,125,175,5
A,125,544,2
A,125,570,6
A,126,38,3
A,126,43,8
A,126,534,3
A,127,170,7
A,127,279,6
A,127,503,6
A,128,292,1
A,128,340,4
A,128,538,5
A,129,360,7
A,129,376,5
A,129,422,3
A,129,520,8
A,129,526,6
A,129,543,1
A,130,463,9
A,130,482,3
A,131,32,2
A,131,37,9
A,131,402,6
A,131,526,4
A,131,548,7
A,132,225,9
A,132,229,5
A,132,256,2
A,132,258,7
A,132,335,8
A,133,9,9
A,133,81,1
A,133,312,1
A,133,408,5
A,133,564,3
A,134,306,8
A,134,483,1
A,134,538,8
A,134,559,3
A,135,35,7
A,135,66,5
A,135,329,8
A,135,405,3
A,135,516,4
A,136,216,1
A,137,166,6
A,137,352,9
A,137,460,7
A,137,465,4
A,137,478,3
A,138,268,4
A,138,354,4
A,138,471,5
A,139,98,9
A,139,181,5
A,139,309,8
A,139,388,4
A,139,575,6
A,140,263,8
A,140,270,9
A,141,142,1
A,141,404,8
A,141,434,9
A,142,3,1
A,142,212,1
A,142,560,7
A,142,592,6
A,143,245,4
A,143,485,7
A,144,27,8
A,144,37,4
A,144,117,5
A,144,156,2
A,144,228,9
A,144,284,2
A,144,592,2
A,145,105,6
A,145,143,3
A,145,234,8
A,145,245,8
A,145,330,7
A,145,566,6
A,146,211,2
A,146,255,8
A,146,417,4
A,146,458,6
A,146,520,5
A,147,205,9
A,147,299,4
A,148,283,2
A,148,288,9
A,148,405,8
A,148,506,2
A,149,389,4
A,149,531,9
A,150,34,1
A,150,107,8
A,150,299,6
A,151,171,9
A,151,193,9
A,151,224,6
A,151,521,2
A,151,527,1
A,151,548,1
A,152,31,1
A,152,113,7
A,152,213,3
A,153,471,3
A,155,60,8
A,155,199,4
A,155,213,3
A,155,600,4
A,156,10,7
A,156,31,4
A,156,418,8
A,156,509,9
A,156,526,9
A,157,406,1
A,157,429,4
A,157,467,8
A,158,40,2
A,158,203,5
A,158,320,3
A,159,74,9
A,159,228,4
A,159,369,7
A,159,399,9
A,159,456,9
A,159,517,2
A,159,589,7
A,160,295,9
A,160,331,6
A,160,353,3
A,160,366,2
A,160,424,6
A,160,454,5
A,161,194,7
A,161,456,6
A,161,457,1
A,162,80,4
A,162,211,3
A,162,429,2
A,163,108,8
A,163,114,8
A,163,188,6
A,163,515,2
A,163,557,4
A,164,30,2
A,164,32,3
A,164,140,2
A,164,508,4
A,165,447,6
A,166,176,6
A,166,319,8
A,166,338,4
A,166,552,8
A,168,327,6
A,168,589,1
A,169,170,5
A,169,287,4
A,170,16,2
A,170,30,3
A,170,140,7
A,170,260,8
A,170,377,7
A,170,398,4
A,170,402,2
A,171,101,3
A,171,543,4
A,171,559,8
A,172,78,9
A,172,230,4
A,172,385,1
A,173,196,7
A,173,251,2
A,173,266,3
A,173,274,1
A,174,33,7
A,174,188,2
A,174,253,8
A,174,416,9
A,174,577,4
A,174,578,8
A,175,39,4
A,175,41,9
A,175,127,5
A,175,368,4
A,175,519,7
A,176,532,5
A,177,176,6
A,177,591,6
A,178,91,6
A,178,201,4
A,178,568,1
A,179,52,8
A,179,263,5
A,180,18,4
A,180,430,2
A,181,41,4
A,181,277,7
A,181,575,6
A,182,175,9
A,183,252,9
A,183,264,2
A,183,453,3
A,183,528,8
A,184,580,1
A,185,187,6
A,185,197,2
A,185,259,1
A,185,504,2
A,186,311,7
A,186,477,7
A,186,588,7
A,187,3,8
A,187,178,1
A,188,15,1
A,188,24,1
A,188,330,3
A,188,451,9
A,188,496,9
A,189,77,3
A,189,196,4
A,189,331,3
A,189,406,2
A,190,226,4
A,191,226,2
A,191,286,8
A,191,435,4
A,191,510,2
A,192,342,7
A,192,477,4
A,193,336,2
A,193,519,4
A,193,591,1
A,194,53,3
A,194,262,3
A,195,29,6
A,195,118,5
A,195,255,7
A,195,515,4
A,195,528,1
A,196,191,6
A,196,489,9
A,196,495,9
A,198,289,1
A,198,545,7
A,198,551,9
A,199,289,8
A,199,580,5
A,200,483,8
A,200,558,3
A,202,7,9
A,202,38,6
A,202,290,8
A,202,504,3
A,203,157,7
A,203,295,6
A,203,360,1
A,203,430,4
A,204,66,2
A,204,126,5
A,204,174,1
A,204,576,4
A,204,583,2
A,205,65,4
A,205,110,6
A,205,488,4
A,206,87,9
A,206,480,1
A,206,564,9
A,207,51,2
A,207,109,4
A,207,176,8
A,208,284,4
A,208,448,2
A,208,554,5
A,209,36,3
A,209,171,8
A,209,229,6
A,209,287,2
A,209,364,2
A,209,397,2
A,209,426,3
A,210,566,5
A,211,2,1
A,211,128,4
A,211,148,1
A,211,185,7
A,211,269,2
A,211,565,4
A,212,405,2
A,212,506,9
A,212,594,6
A,213,264,9
A,213,538,3
A,213,564,1
A,214,96,4
A,214,112,1
A,214,251,8
A,214,256,7
A,214,580,3
A,215,187,8
A,215,297,1
A,215,396,1
A,216,44,4
A,216,260,1
A,216,264,3
A,216,576,4
A,216,595,9
A,217,6,6
A,217,148,9
A,217,248,5
A,217,301,8
A,218,404,4
A,218,452,5
A,219,315,5
A,219,331,3
A,219,412,5
A,220,129,6
A,220,204,3
A,220,282,1
A,220,318,7
A,221,112,9
A,221,281,8
A,221,395,1
A,221,517,4
A,222,69,4
A,222,72,4
A,222,156,7
A,222,346,7
A,222,357,4
A,222,509,1
A,223,567,9
A,224,155,6
A,224,264,5
A,225,46,7
A,226,141,4
A,226,216,3
A,226,552,2
A,227,363,3
A,228,60,2
A,229,52,4
A,229,180,6
A,230,507,9
A,230,592,1
A,231,23,5
A,231,81,7
A,231,479,8
A,232,124,9
A,232,521,1
A,233,285,5
A,234,226,8
A,234,351,6
A,234,422,7
A,234,493,5
A,235,36,7
A,235,65,4
A,235,219,9
A,235,271,9
A,235,455,6
A,236,324,6
A,236,418,8
A,237,130,2
A,237,195,2
A,237,380,5
A,237,395,7
A,237,545,2
A,238,5,8
A,238,51,1
A,238,502,8
A,239,45,6
A,239,51,2
A,239,80,1
A,239,355,2
A,239,574,2
A,240,20,4
A,240,110,9
A,240,116,4
A,240,137,3
A,240,206,2
A,241,289,1
A,242,347,2
A,242,591,3
A,243,262,2
A,243,340,1
A,243,447,5
A,244,194,3
A,244,344,9
A,244,389,4
A,244,461,8
A,245,158,8
A,245,263,5
A,245,473,7
A,246,333,1
A,246,517,2
A,246,561,1
A,247,7,6
A,247,567,8
A,248,122,9
A,248,214,1
A,248,256,3
A,248,598,7
A,249,197,6
A,249,227,4
A,249,454,4
A,250,545,4
A,251,2,9
A,251,484,9
A,252,108,9
A,252,247,1
A,252,310,8
A,252,342,9
A,253,315,5
A,253,504,5
A,253,505,1
A,254,4,2
A,254,120,8
A,254,357,2
A,254,380,1
A,254,474,2
A,254,513,5
A,254,546,6
A,255,89,8
A,255,308,5
A,255,342,2
A,256,452,4
A,256,594,5
A,257,99,8
A,257,476,7
A,257,544,8
A,258,130,6
A,258,369,2
A,258,430,3
A,259,56,9
A,259,159,5
A,259,387,6
A,259,440,9
A,259,521,8
A,259,524,3
A,260,420,2
A,261,505,8
A,261,540,4
A,262,53,5
A,263,19,8
A,263,137,8
A,263,371,5
A,263,444,2
A,263,540,1
A,263,581,6
A,264,53,9
A,264,200,1
A,264,213,2
A,265,16,1
A,265,215,9
A,265,377,9
A,265,507,4
A,266,42,1
A,266,99,1
A,266,119,1
A,266,273,2
A,266,575,3
A,267,13,6
A,267,58,6
A,267,152,2
A,267,293,4
A,267,300,5
A,267,453,9
A,268,138,6
A,268,394,8
A,269,424,7
A,269,594,6
A,270,128,1
A,270,227,8
A,270,541,4
A,271,92,5
A,271,146,8
A,271,219,4
A,272,72,2
A,272,79,4
A,272,216,9
A,272,223,9
A,272,227,3
A,272,405,5
A,272,469,8
A,272,527,3
A,273,25,7
A,273,127,7
A,273,172,5
A,273,471,8
A,273,472,6
A,273,544,2
A,273,548,9
A,273,564,9
A,274,73,2
A,274,172,1
A,274,467,3
A,274,554,9
A,275,273,8
A,275,280,6
A,275,424,8
A,275,450,2
A,275,513,7
A,275,525,6
A,276,356,7
A,277,192,2
A,277,313,3
A,277,422,1
A,277,454,4
A,277,565,4
A,278,117,4
A,278,396,6
A,278,409,2
A,278,450,4
A,278,595,1
A,279,274,8
A,279,466,7
A,279,492,5
A,280,12,8
A,280,377,7
A,280,521,9
A,281,7,3
A,281,32,4
A,281,47,1
A,281,157,8
A,281,199,3
A,281,230,4
A,281,422,9
A,281,474,6
A,281,525,6
A,282,85,9
A,282,149,6
A,282,328,3
A,282,486,2
A,283,180,5
A,283,197,2
A,283,278,4
A,283,465,6
A,283,478,9
A,284,209,5
A,284,451,4
A,285,206,2
A,285,247,7
A,285,401,4
A,287,590,9
A,288,137,6
A,288,176,1
A,288,199,5
A,288,561,7
A,289,105,2
A,289,278,5
A,289,353,1
A,289,367,6
A,289,470,1
A,290,158,2
A,290,245,4
A,291,35,1
A,291,307,2
A,291,319,7
A,292,258,6
A,292,436,8
A,293,2,9
A,293,196,9
A,293,426,3
A,293,555,6
A,294,224,1
A,295,98,3
A,295,305,7
A,295,419,2
A,295,476,9
A,296,24,1
A,296,197,1
A,297,63,9
A,297,166,1
A,298,208,9
A,299,144,1
A,299,283,5
A,300,373,4
A,300,550,1
A,301,230,6
A,301,264,8
A,301,313,2
A,301,355,3
A,301,553,6
A,302,37,4
A,302,107,8
A,302,371,8
A,302,402,5
A,303,271,9
A,303,347,8
A,303,431,1
A,303,441,8
A,304,6,3
A,304,243,2
A,304,267,9
A,304,273,6
A,305,92,7
A,305,336,2
A,305,446,8
A,305,588,6
A,306,129,8
A,306,172,4
A,306,296,2
A,306,345,9
A,307,354,7
A,308,107,8
A,308,311,9
A,309,43,2
A,309,434,8
A,309,475,1
A,310,10,5
A,311,79,1
A,311,237,4
A,311,336,8
A,311,410,3
A,312,58,6
A,312,197,8
A,312,280,8
A,313,66,7
A,313,193,9
A,313,246,5
A,313,273,3
A,313,410,9
A,313,484,5
A,314,89,6
A,314,146,3
A,314,149,5
A,314,449,7
A,314,579,2
A,314,596,9
A,316,35,4
A,316,97,3
A,316,115,1
A,316,128,1
A,316,235,9
A,317,65,9
A,318,225,6
A,318,303,4
A,318,335,7
A,319,7,1
A,319,332,3
A,319,352,8
A,319,418,7
A,319,479,2
A,319,568,3
A,320,78,8
A,320,124,9
A,320,253,6
A,320,566,8
A,321,227,1
A,321,366,5
A,321,465,1
A,322,277,1
A,322,384,1
A,322,600,5
A,323,262,9
A,324,32,5
A,324,108,1
A,324,255,8
A,324,467,4
A,324,479,7
A,325,37,8
A,325,119,7
A,325,170,9
A,325,332,1
A,326,263,4
A,327,226,8
A,327,270,8
A,327,371,3
A,327,568,1
A,327,572,9
A,328,129,6
A,328,385,9
A,329,77,7
A,329,243,3
A,329,273,6
A,329,362,8
A,329,367,5
A,329,436,6
A,329,506,8
A,330,2,3
A,330,308,3
A,330,536,7
A,331,15,7
A,331,465,5
A,331,495,8
A,332,141,4
A,332,163,5
A,332,180,3
A,332,483,8
A,333,58,2
A,333,88,6
A,333,305,7
A,333,561,5
A,334,171,2
A,334,440,6
A,334,523,4
A,334,558,2
A,335,9,7
A,335,335,3
A,336,4,2
A,336,183,5
A,336,211,8
A,336,334,5
A,337,29,6
A,337,99,6
A,337,320,9
A,337,553,7
A,338,49,7
A,338,170,8
A,338,305,3
A,339,91,2
A,339,264,9
A,339,381,8
A,339,409,4
A,339,469,5
A,340,36,5
A,340,182,4
A,340,323,3
A,340,440,5
A,340,546,7
A,340,582,9
A,340,596,9
A,341,45,1
A,341,49,9
A,341,65,9
A,341,213,5
A,341,549,3
A,342,124,2
A,342,207,3
A,343,6,4
A,343,25,7
A,343,68,2
A,343,198,5
A,343,203,5
A,343,371,6
A,344,235,1
A,344,572,9
A,345,526,4
A,345,590,8
A,346,542,1
A,346,546,3
A,347,268,6
A,347,443,5
A,347,530,6
A,347,577,7
A,348,17,5
A,348,510,5
A,349,251,8
A,349,346,8
A,350,35,1
A,350,95,7
A,350,497,9
A,351,140,6
A,351,400,8
A,352,425,7
A,352,476,4
A,352,574,9
A,353,288,4
A,354,84,8
A,354,161,2
A,354,371,6
A,354,449,9
A,355,170,6
A,355,251,8
A,355,417,8
A,355,464,4
A,356,318,6
A,357,141,4
A,358,2,4
A,358,166,8
A,358,180,5
A,358,360,3
A,359,46,6
A,359,79,9
A,359,310,2
A,359,427,9
A,359,463,9
A,359,480,3
A,359,489,7
A,359,574,1
A,360,41,3
A,360,50,2
A,360,143,9
A,360,161,6
A,360,316,6
A,360,340,7
A,360,564,3
A,361,83,8
A,361,173,3
A,361,222,5
A,361,312,4
A,361,449,2
A,362,44,7
A,362,389,6
A,362,497,8
A,363,41,1
A,363,158,8
A,363,342,6
A,363,521,3
A,364,91,8
A,364,115,2
A,364,190,1
A,364,199,1
A,364,459,2
A,364,480,4
A,365,25,4
A,365,228,4
A,365,500,1
A,365,529,4
A,365,580,9
A,367,96,6
A,367,285,2
A,367,461,7
A,368,269,2
A,368,590,5
A,369,2,4
A,369,34,3
A,369,428,3
A,371,62,5
A,371,90,8
A,371,300,7
A,372,413,3
A,373,8,3
A,373,36,5
A,373,235,9
A,374,8,8
A,374,38,1
A,374,360,9
A,375,241,6
A,375,247,9
A,375,543,2
A,376,178,6
A,376,329,3
A,377,23,7
A,377,238,7
A,377,399,6
A,377,415,4
A,377,416,1
A,377,468,1
A,377,482,9
A,377,535,5
A,378,88,1
A,378,101,6
A,378,144,8
A,378,427,3
A,379,131,5
A,379,201,7
A,380,271,9
A,380,330,5
A,380,374,1
A,380,437,5
A,381,28,1
A,381,36,5
A,381,567,4
A,382,227,7
A,382,439,3
A,384,1,9
A,384,108,9
A,384,287,9
A,384,406,6
A,384,569,1
A,384,591,5
A,385,67,3
A,385,211,2
A,385,315,5
A,385,538,8
A,386,102,7
A,386,478,9
A,387,107,4
A,387,300,1
A,387,375,7
A,387,594,5
A,388,133,6
A,388,150,8
A,388,216,1
A,388,267,4
A,389,74,6
A,389,188,1
A,389,298,9
A,389,406,9
A,389,449,1
A,389,591,2
A,390,23,1
A,390,225,8
A,390,311,5
A,390,473,3
A,391,144,8
A,391,451,2
A,391,490,5
A,392,135,9
A,392,285,2
A,392,397,3
A,392,406,1
A,392,504,8
A,393,239,8
A,394,243,2
A,395,164,2
A,396,449,2
A,396,549,4
A,396,550,8
A,397,31,4
A,397,423,2
A,398,133,6
A,398,152,1
A,398,218,3
A,398,339,9
A,398,343,2
A,398,468,1
A,398,585,2
A,399,122,9
A,399,170,4
A,399,377,9
A,399,578,8
A,400,7,1
A,400,32,5
A,400,62,1
A,400,292,7
A,401,347,1
A,402,117,9
A,402,273,7
A,402,597,4
A,403,277,7
A,403,409,7
A,403,577,4
A,404,75,3
A,404,317,2
A,404,377,4
A,405,137,2
A,405,303,3
A,405,417,1
A,405,539,9
A,405,558,3
A,405,586,6
A,406,38,5
A,406,149,1
A,407,129,6
A,407,183,6
A,407,236,4
A,407,397,5
A,408,273,9
A,408,303,9
A,408,543,2
A,408,550,8
A,409,8,5
A,409,198,2
A,411,39,4
A,411,294,3
A,411,511,5
A,411,568,8
A,412,445,4
A,413,570,2
A,414,120,9
A,414,129,3
A,414,585,9
A,415,90,1
A,415,407,2
A,416,460,7
A,416,502,1
A,417,55,4
A,417,153,8
A,417,157,3
A,417,335,6
A,419,225,5
A,419,367,5
A,419,545,1
A,420,271,3
A,420,414,8
A,421,5,6
A,421,108,7
A,421,163,8
A,421,193,3
A,421,295,2
A,421,374,4
A,421,478,4
A,421,522,3
A,421,586,7
A,422,186,9
A,422,261,2
A,423,229,6
A,423,363,7
A,423,488,3
A,424,66,7
A,424,392,3
A,424,487,9
A,425,104,8
A,425,448,3
A,425,462,2
A,425,558,4
A,426,27,9
A,426,131,9
A,426,432,7
A,426,456,5
A,427,33,2
A,427,40,8
A,427,207,8
A,427,279,4
A,427,442,7
A,427,449,1
A,428,10,5
A,428,32,6
A,428,478,5
A,429,1,4
A,429,118,5
A,429,129,1
A,429,320,5
A,429,554,2
A,430,501,1
A,431,151,9
A,431,176,5
A,431,197,4
A,431,298,3
A,432,2,6
A,432,269,4
A,432,479,3
A,433,73,4
A,433,248,6
A,433,298,9
A,433,411,9
A,433,438,5
A,433,507,4
A,433,592,5
A,434,535,9
A,434,587,1
A,435,105,1
A,435,150,6
A,435,276,4
A,435,555,1
A,436,310,3
A,437,121,3
A,437,451,8
A,437,465,7
A,438,122,7
A,439,115,6
A,439,150,8
A,439,481,1
A,439,585,9
A,440,89,2
A,440,186,2
A,440,225,1
A,440,428,5
A,440,478,6
A,440,573,8
A,441,36,1
A,442,200,2
A,442,221,1
A,442,562,2
A,443,148,7
A,443,205,7
A,444,333,2
A,445,37,6
A,445,104,4
A,445,133,3
A,445,417,9
A,446,466,8
A,447,30,3
A,447,60,4
A,447,444,4
A,447,522,5
A,448,18,7
A,448,307,4
A,448,349,6
A,448,355,1
A,448,362,8
A,449,63,2
A,449,121,3
A,449,345,8
A,449,451,4
A,450,281,8
A,451,411,1
A,451,446,1
A,451,478,6
A,452,81,7
A,452,281,2
A,452,289,2
A,453,402,3
A,453,429,2
A,453,467,6
A,454,373,9
A,455,261,3
A,455,551,4
A,456,63,1
A,456,362,8
A,457,29,8
A,457,86,1
A,457,168,6
A,457,203,4
A,457,322,9
A,457,381,6
A,458,94,2
A,459,123,4
A,459,127,8
A,459,337,9
A,459,520,4
A,460,302,5
A,460,508,3
A,461,48,4
A,461,223,2
A,461,371,7
A,462,138,1
A,462,450,6
A,463,210,2
A,463,228,6
A,464,13,3
A,464,119,4
A,464,158,3
A,464,270,2
A,464,465,6
A,464,539,5
A,465,52,1
A,465,174,4
A,465,220,8
A,465,272,9
A,465,279,8
A,465,507,4
A,466,177,4
A,467,212,9
A,467,334,9
A,467,459,8
A,467,489,3
A,467,575,3
A,468,93,8
A,468,134,8
A,468,230,6
A,468,541,7
A,469,98,3
A,469,100,5
A,469,135,4
A,469,168,8
A,469,421,6
A,469,469,5
A,469,561,4
A,470,171,8
A,470,275,9
A,470,407,3
A,471,246,7
A,471,572,9
A,472,76,7
A,472,126,9
A,474,250,6
A,474,423,8
A,474,505,1
A,475,257,1
A,475,445,6
A,476,169,2
A,476,410,9
A,476,476,3
A,477,55,1
A,477,347,2
A,477,422,3
A,478,71,5
A,478,233,6
A,478,521,2
A,478,575,9
A,479,106,2
A,479,437,2
A,479,517,3
A,479,523,2
A,480,101,3
A,480,289,5
A,481,37,3
A,481,209,2
A,481,358,1
A,481,403,4
A,481,419,4
A,481,594,7
A,482,502,8
A,482,565,2
A,484,34,3
A,484,232,7
A,484,403,7
A,484,449,8
A,486,503,4
A,487,243,8
A,487,246,3
A,487,337,3
A,488,41,3
A,488,58,9
A,488,229,9
A,488,389,8
A,488,393,1
A,488,512,2
A,488,540,1
A,489,64,2
A,489,206,2
A,489,392,2
A,490,213,3
A,490,269,3
A,490,349,4
A,491,7,9
A,491,25,9
A,491,41,5
A,491,146,1
A,491,255,5
A,491,419,2
A,491,430,9
A,492,572,5
A,493,333,6
A,494,180,3
A,494,356,8
A,495,82,9
A,495,260,6
A,495,290,1
A,495,546,3
A,496,78,9
A,496,84,6
A,496,95,1
A,497,173,7
A,497,373,5
A,497,421,9
A,497,430,6
A,497,561,4
A,498,409,8
A,498,493,4
A,498,548,9
A,498,563,9
A,499,46,6
A,499,329,6
A,499,385,3
A,500,29,9
A,500,127,8
A,500,133,5
A,500,238,9
A,500,380,1
A,500,407,8
A,500,425,6
A,500,458,9
A,500,586,9
B,1,206,6
B,1,332,6
B,1,382,7
B,2,343,5
B,2,395,4
B,3,141,6
B,3,216,9
B,4,170,1
B,4,258,6
B,4,269,5
B,5,131,5
B,6,44,4
B,6,69,3
B,6,160,4
B,6,214,2
B,6,355,6
B,6,373,7
B,8,21,2
B,8,75,2
B,8,121,8
B,8,174,6
B,8,199,4
B,8,278,5
B,8,393,3
B,9,74,2
B,9,98,8
B,9,108,6
B,10,18,4
B,10,23,9
B,10,113,9
B,10,192,1
B,10,273,4
B,10,290,7
B,10,371,3
B,10,382,1
B,11,152,2
B,11,179,9
B,11,185,4
B,11,290,3
B,12,48,1
B,12,127,1
B,12,289,4
B,12,294,7
B,12,331,2
B,13,23,8
B,13,27,2
B,13,82,2
B,13,338,9
B,14,32,4
B,14,78,5
B,14,143,2
B,14,256,9
B,15,27,7
B,15,42,4
B,15,79,6
B,18,11,9
B,18,89,6
B,18,108,2
B,18,171,7
B,18,286,8
B,19,41,8
B,19,166,7
B,19,208,4
B,19,210,4
B,19,308,8
B,19,336,4
B,20,171,2
B,21,1,7
B,21,217,1
B,22,17,6
B,22,33,9
B,22,116,2
B,22,206,4
B,22,217,6
B,22,238,2
B,23,70,4
B,23,200,9
B,23,394,4
B,24,152,8
B,25,95,1
B,25,171,1
B,25,320,6
B,26,41,1
B,26,134,8
B,26,161,1
B,26,334,8
B,27,30,6
B,28,82,7
B,28,188,2
B,28,222,1
B,29,115,9
B,30,3,6
B,30,185,5
B,30,259,3
B,30,332,9
B,31,50,6
B,32,20,5
B,32,119,3
B,32,310,2
B,32,391,2
B,33,59,9
B,33,137,8
B,33,191,3
B,34,99,6
B,34,380,3
B,35,324,8
B,36,114,6
B,36,186,8
B,36,346,4
B,36,359,6
B,36,377,9
B,37,103,5
B,37,154,1
B,37,282,7
B,38,102,2
B,38,184,4
B,38,194,1
B,39,190,1
B,39,283,4
B,39,355,3
B,39,363,7
B,40,11,9
B,40,262,9
B,40,377,3
B,41,81,4
B,41,175,1
B,41,209,6
B,42,188,8
B,42,365,5
